trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
10A-L02,0,B03282P,05:00:00,05:00:10,Tanjung Priok,0,0,,,0,0
10A-L02,1,B03283P,05:03:01,05:03:11,Tanjung Priok,0,0,,,617.3913305,0
10A-L02,2,B05078P,05:04:48,05:04:58,Tanjung Priok,0,0,,,969.1478046,0
10A-L02,3,B06039P,05:07:51,05:08:01,Tanjung Priok,0,0,,,1596.217243,0
10A-L02,4,B00136P,05:08:46,05:08:56,Tanjung Priok,0,0,,,1760.710745,0
10A-L02,5,B06790P,05:09:32,05:09:42,Tanjung Priok,0,0,,,1893.02073,0
10A-L02,6,B05158P,05:10:05,05:10:15,Tanjung Priok,0,0,,,1976.178153,0
10A-L02,7,B05038P,05:16:10,05:16:20,Tanjung Priok,0,0,,,3257.775038,0
10A-L02,8,B01855P,05:18:29,05:18:39,Tanjung Priok,0,0,,,3725.196098,0
10A-L02,9,B07449P,05:22:29,05:22:39,Tanjung Priok,0,0,,,4558.307555,0
10A-L02,10,B06245P,05:24:30,05:24:40,Tanjung Priok,0,0,,,4960.82708,0
10A-L02,11,B06246P,05:26:40,05:26:50,Tanjung Priok,0,0,,,5396.635074,0
10A-L02,12,B01858P,05:28:47,05:28:57,Tanjung Priok,0,0,,,5819.516323,0
10A-L02,13,B06234P,05:31:06,05:31:16,Tanjung Priok,0,0,,,6288.622616,0
10A-L02,14,B06235P,05:33:21,05:33:31,Tanjung Priok,0,0,,,6741.566774,0
10A-L02,15,B06162P,05:34:35,05:34:45,Tanjung Priok,0,0,,,6973.798276,0
10A-L02,16,B06163P,05:35:17,05:35:27,Tanjung Priok,0,0,,,7091.566162,0
10A-L02,17,B06257P,05:37:01,05:37:11,Tanjung Priok,0,0,,,7431.919147,0
10A-L02,18,B06164P,05:38:14,05:38:24,Tanjung Priok,0,0,,,7660.497768,0
10A-L02,19,B06258P,05:41:04,05:41:14,Tanjung Priok,0,0,,,8239.782063,0
10A-L02,20,B06165P,05:41:54,05:42:04,Tanjung Priok,0,0,,,8385.052809,0
10A-L02,21,B04964P,05:42:29,05:42:39,Tanjung Priok,0,0,,,8476.9871,0
10A-L02,22,B02761P,05:43:55,05:44:05,Tanjung Priok,0,0,,,8752.810017,0
10A-L02,23,B02253P,05:46:20,05:46:30,Tanjung Priok,0,0,,,9241.198341,0
10A-L02,24,B03211P,05:47:05,05:47:15,Tanjung Priok,0,0,,,9370.584942,0
10A-L02,25,B01325P,05:47:30,05:47:40,Tanjung Priok,0,0,,,9426.316472,0
10A-L02,26,B01324P,05:48:51,05:49:01,Tanjung Priok,0,0,,,9683.186188,0
10A-L02,27,B01327P,05:49:48,05:49:58,Tanjung Priok,0,0,,,9852.972983,0
10A-L02,28,B01326P,05:50:15,05:50:25,Tanjung Priok,0,0,,,9917.760708,0
10A-L02,29,B00338P,05:52:43,05:52:53,Tanjung Priok,0,0,,,10416.515,0
10A-L02,30,B02949P,05:54:27,05:54:37,Tanjung Priok,0,0,,,10757.09821,0
10A-L02,31,B01056P,05:55:43,05:55:53,Tanjung Priok,0,0,,,10998.20916,0
10A-L02,32,B02993P,05:57:37,05:57:47,Tanjung Priok,0,0,,,11374.30225,0
10A-L02,33,B05728P,05:59:18,05:59:28,Tanjung Priok,0,0,,,11706.36561,0
10A-L02,34,B03236P,06:01:32,06:01:42,Rusun Marunda,0,0,,,12156.41304,0
10A-L02,35,B04231P,06:03:57,06:04:07,Rusun Marunda,0,0,,,12644.2137,0
10A-L02,36,B00339P,06:05:42,06:05:52,Rusun Marunda,0,0,,,12989.25937,0
10A-L02,37,B02953P,06:08:45,06:08:55,Rusun Marunda,0,0,,,13614.23698,0
10A-L02,38,B00717P,06:10:55,06:11:05,Rusun Marunda,0,0,,,14049.36045,0
10A-L02,39,B06160P,06:11:57,06:12:07,Rusun Marunda,0,0,,,14239.61775,0
10A-L02,40,B06237P,06:14:24,06:14:34,Rusun Marunda,0,0,,,14735.52469,0
10A-L02,41,B06238P,06:16:37,06:16:47,Rusun Marunda,0,0,,,15180.98477,0
10A-L02,42,B06240P,06:21:24,06:21:34,Rusun Marunda,0,0,,,16182.80633,0
10A-L02,43,B06161P,06:22:55,06:23:05,Rusun Marunda,0,0,,,16475.66995,0
10A-L02,44,B06199P,06:24:09,06:24:19,Rusun Marunda,0,0,,,16710.03081,0
10A-L02,45,B06200P,06:25:52,06:26:02,Rusun Marunda,0,0,,,17048.47385,0
10A-L02,46,B02170P,06:28:28,06:28:38,Rusun Marunda,0,0,,,17575.76695,0
10A-L02,47,B06248P,06:30:38,06:30:48,Rusun Marunda,0,0,,,18009.6234,0
10A-L02,48,B06249P,06:32:48,06:32:58,Rusun Marunda,0,0,,,18443.38314,0
10A-L02,49,B06250P,06:34:04,06:34:14,Rusun Marunda,0,0,,,18685.11965,0
10A-L02,50,B07450P,06:35:03,06:35:13,Rusun Marunda,0,0,,,18864.64025,0
10A-L02,51,B01854P,06:39:06,06:39:16,Rusun Marunda,0,0,,,19708.42832,0
10A-L02,52,B05039P,06:41:27,06:41:37,Rusun Marunda,0,0,,,20181.59429,0
10A-L02,53,B04697P,06:47:29,06:47:39,Rusun Marunda,0,0,,,21452.55581,0
10A-L02,54,B06789P,06:48:02,06:48:12,Rusun Marunda,0,0,,,21536.92688,0
10A-L02,55,B00137P,06:48:50,06:49:00,Rusun Marunda,0,0,,,21677.16075,0
10A-L02,56,B05530P,06:49:53,06:50:03,Rusun Marunda,0,0,,,21870.67286,0
10A-L02,57,B03265P,06:52:48,06:52:58,Rusun Marunda,0,0,,,22468.74748,0
10A-L02,58,B03284P,06:54:31,06:54:41,Rusun Marunda,0,0,,,22804.60454,0
10A-L02,59,B03282P,06:55:18,06:55:28,Rusun Marunda,0,0,,,22941.3349,0
10A-R01,0,B03282P,05:00:00,05:00:10,Tanjung Priok,0,0,,,0,0
10A-R01,1,B03283P,05:03:00,05:03:10,Tanjung Priok,0,0,,,617.1984308,0
10A-R01,2,B05078P,05:04:47,05:04:57,Tanjung Priok,0,0,,,968.9393315,0
10A-R01,3,B06039P,05:07:50,05:08:00,Tanjung Priok,0,0,,,1595.922746,0
10A-R01,4,B00136P,05:08:45,05:08:55,Tanjung Priok,0,0,,,1760.45779,0
10A-R01,5,B06789P,05:09:32,05:09:42,Tanjung Priok,0,0,,,1896.931361,0
10A-R01,6,B05158P,05:10:04,05:10:14,Tanjung Priok,0,0,,,1976.791263,0
10A-R01,7,B05038P,05:16:09,05:16:19,Tanjung Priok,0,0,,,3258.388141,0
10A-R01,8,B01855P,05:18:28,05:18:38,Tanjung Priok,0,0,,,3725.809195,0
10A-R01,9,B07449P,05:22:28,05:22:38,Tanjung Priok,0,0,,,4559.163912,0
10A-R01,10,B06245P,05:24:29,05:24:39,Tanjung Priok,0,0,,,4961.683432,0
10A-R01,11,B06246P,05:26:39,05:26:49,Tanjung Priok,0,0,,,5397.491014,0
10A-R01,12,B01858P,05:28:46,05:28:56,Tanjung Priok,0,0,,,5820.522682,0
10A-R01,13,B06234P,05:31:05,05:31:15,Tanjung Priok,0,0,,,6289.629055,0
10A-R01,14,B06235P,05:33:20,05:33:30,Tanjung Priok,0,0,,,6742.573213,0
10A-R01,15,B06162P,05:34:34,05:34:44,Tanjung Priok,0,0,,,6974.804698,0
10A-R01,16,B06163P,05:35:16,05:35:26,Tanjung Priok,0,0,,,7092.572585,0
10A-R01,17,B06257P,05:37:00,05:37:10,Tanjung Priok,0,0,,,7432.925568,0
10A-R01,18,B06164P,05:38:13,05:38:23,Tanjung Priok,0,0,,,7661.504187,0
10A-R01,19,B06258P,05:41:03,05:41:13,Tanjung Priok,0,0,,,8240.790556,0
10A-R01,20,B06165P,05:41:53,05:42:03,Tanjung Priok,0,0,,,8386.061305,0
10A-R01,21,B04964P,05:42:28,05:42:38,Tanjung Priok,0,0,,,8477.995596,0
10A-R01,22,B02761P,05:43:54,05:44:04,Tanjung Priok,0,0,,,8753.818512,0
10A-R01,23,B02253P,05:46:19,05:46:29,Tanjung Priok,0,0,,,9242.206846,0
10A-R01,24,B03211P,05:47:04,05:47:14,Tanjung Priok,0,0,,,9371.593478,0
10A-R01,25,B01325P,05:47:29,05:47:39,Tanjung Priok,0,0,,,9427.262772,0
10A-R01,26,B01324P,05:48:50,05:49:00,Tanjung Priok,0,0,,,9684.118625,0
10A-R01,27,B01327P,05:49:47,05:49:57,Tanjung Priok,0,0,,,9853.905427,0
10A-R01,28,B01326P,05:50:14,05:50:24,Tanjung Priok,0,0,,,9918.693152,0
10A-R01,29,B00338P,05:52:42,05:52:52,Tanjung Priok,0,0,,,10417.4998,0
10A-R01,30,B02949P,05:54:26,05:54:36,Tanjung Priok,0,0,,,10758.08307,0
10A-R01,31,B01056P,05:55:42,05:55:52,Tanjung Priok,0,0,,,10999.19405,0
10A-R01,32,B02993P,05:57:36,05:57:46,Tanjung Priok,0,0,,,11375.28721,0
10A-R01,33,B05728P,05:59:17,05:59:27,Tanjung Priok,0,0,,,11707.3505,0
10B-L01,0,B03270P,05:00:00,05:00:10,Halim,0,0,,,0,0
10B-L01,1,B05785P,05:02:10,05:02:20,Halim,0,0,,,436.5948149,0
10B-L01,2,B05536P,05:03:36,05:03:46,Halim,0,0,,,711.5267272,0
10B-L01,3,B02723P,05:07:56,05:08:06,Halim,0,0,,,1615.645131,0
10B-L01,4,B06573P,05:11:58,05:12:08,Halim,0,0,,,2455.078061,0
10B-L01,5,B00264P,05:13:13,05:13:23,Halim,0,0,,,2693.198036,0
10B-L01,6,B00265P,05:17:07,05:17:17,Rusun Cipinang Besar Selatan,0,0,,,3503.880187,0
10B-L01,7,B05535P,05:18:10,05:18:20,Rusun Cipinang Besar Selatan,0,0,,,3697.023244,0
10B-L01,8,B05784P,05:19:43,05:19:53,Rusun Cipinang Besar Selatan,0,0,,,3996.807376,0
10B-L01,9,B03270P,05:22:44,05:22:54,Rusun Cipinang Besar Selatan,0,0,,,4616.956061,0
10B-R01,0,B03270P,05:00:00,05:00:10,Halim,0,0,,,0,0
10B-R01,1,B05785P,05:02:10,05:02:20,Halim,0,0,,,434.7929383,0
10B-R01,2,B05536P,05:03:36,05:03:46,Halim,0,0,,,709.7248507,0
10B-R01,3,B02723P,05:07:55,05:08:05,Halim,0,0,,,1610.148213,0
10B-R02,0,B02723P,05:00:00,05:00:10,Rusun Cipinang Besar Selatan,0,0,,,0,0
10B-R02,1,B06573P,05:04:02,05:04:12,Rusun Cipinang Besar Selatan,0,0,,,840.6034077,0
10B-R02,2,B00264P,05:05:18,05:05:28,Rusun Cipinang Besar Selatan,0,0,,,1080.213148,0
10B-R02,3,B00265P,05:09:15,05:09:25,Rusun Cipinang Besar Selatan,0,0,,,1900.590078,0
10B-R02,4,B05535P,05:10:17,05:10:27,Rusun Cipinang Besar Selatan,0,0,,,2090.530465,0
10B-R02,5,B05784P,05:11:50,05:12:00,Rusun Cipinang Besar Selatan,0,0,,,2390.314597,0
10B-R02,6,B03270P,05:13:49,05:13:59,Rusun Cipinang Besar Selatan,0,0,,,2786.993421,0
10D-R01,0,G00755,05:00:00,05:00:10,Kampung Rambutan,0,0,,,0,0
10D-R01,1,G00509,05:05:32,05:05:42,Kampung Rambutan,0,0,,,1165.100359,0
10D-R01,2,G00503,05:08:18,05:08:28,Kampung Rambutan,0,0,,,1728.4353,0
10D-R01,3,G00500,05:10:46,05:10:56,Kampung Rambutan,0,0,,,2227.823829,0
10D-R01,4,G00497,05:15:52,05:16:02,Kampung Rambutan,0,0,,,3297.486141,0
10D-R01,5,G00494,05:23:38,05:23:48,Kampung Rambutan,0,0,,,4945.064451,0
10D-R01,6,G00489,05:34:48,05:34:58,Kampung Rambutan,0,0,,,7331.199657,0
10D-R01,7,G00485,05:37:18,05:37:28,Kampung Rambutan,0,0,,,7836.854271,0
10D-R01,8,G00479,05:41:59,05:42:09,Kampung Rambutan,0,0,,,8815.957059,0
10D-R01,9,G00477,05:43:35,05:43:45,Kampung Rambutan,0,0,,,9128.28508,0
10D-R01,10,G00473,05:49:08,05:49:18,Kampung Rambutan,0,0,,,10294.82571,0
10D-R01,11,G00469,05:52:03,05:52:13,Kampung Rambutan,0,0,,,10892.64959,0
10D-R01,12,G00465,05:54:41,05:54:51,Kampung Rambutan,0,0,,,11429.37713,0
10D-R01,13,G00318,06:47:33,06:47:43,Kampung Rambutan,0,0,,,22844.7949,0
10D-R01,14,G00316,06:52:17,06:52:27,Kampung Rambutan,0,0,,,23834.82821,0
10D-R01,15,G00314,06:55:07,06:55:17,Kampung Rambutan,0,0,,,24415.64939,0
10D-R01,16,G00313,06:59:41,06:59:51,Kampung Rambutan,0,0,,,25370.25553,0
10D-R01,17,G00308,07:13:51,07:14:01,Kampung Rambutan,0,0,,,28404.37024,0
10D-R02,0,G00308,05:00:00,05:00:10,Tanjung Priok,0,0,,,0,0
10D-R02,1,G00312,05:05:21,05:05:31,Tanjung Priok,0,0,,,1125.820472,0
10D-R02,2,G00315,05:10:10,05:10:20,Tanjung Priok,0,0,,,2134.329808,0
10D-R02,3,G00317,05:13:24,05:13:34,Tanjung Priok,0,0,,,2800.148264,0
10D-R02,4,G00319,05:18:06,05:18:16,Tanjung Priok,0,0,,,3784.983608,0
10D-R02,5,G00463,06:10:51,06:11:01,Tanjung Priok,0,0,,,15174.79054,0
10D-R02,6,G00467,06:13:29,06:13:39,Kampung Rambutan,0,0,,,15710.15336,0
10D-R02,7,G00471,06:16:24,06:16:34,Kampung Rambutan,0,0,,,16307.35712,0
10D-R02,8,G00475,06:21:57,06:22:07,Kampung Rambutan,0,0,,,17475.62865,0
10D-R02,9,G00481,06:23:33,06:23:43,Kampung Rambutan,0,0,,,17789.69389,0
10D-R02,10,G00483,06:28:15,06:28:25,Kampung Rambutan,0,0,,,18773.31639,0
10D-R02,11,G00487,06:30:45,06:30:55,Kampung Rambutan,0,0,,,19280.97723,0
10D-R02,12,G00492,06:41:52,06:42:02,Kampung Rambutan,0,0,,,21654.71898,0
10D-R02,13,G00496,06:49:41,06:49:51,Kampung Rambutan,0,0,,,23312.28388,0
10D-R02,14,G00499,06:54:49,06:54:59,Kampung Rambutan,0,0,,,24388.25921,0
10D-R02,15,G00505,06:57:23,06:57:33,Kampung Rambutan,0,0,,,24909.13048,0
10D-R02,16,G00507,06:59:56,07:00:06,Kampung Rambutan,0,0,,,25427.0446,0
10D-R02,17,G00755,07:07:21,07:07:31,Kampung Rambutan,0,0,,,26999.61129,0
10H-L04,0,G00511,05:00:00,05:00:10,Bundaran Senayan,0,0,,,0,0
10H-L04,1,G00240,05:31:44,05:31:54,Bundaran Senayan,0,0,,,6839.780036,0
10H-L04,2,G00238,05:33:32,05:33:42,Bundaran Senayan,0,0,,,7195.848354,0
10H-L04,3,G00236,05:38:54,05:39:04,Bundaran Senayan,0,0,,,8323.123015,0
10H-L04,4,G00234,05:47:16,05:47:26,Bundaran Senayan,0,0,,,10102.06656,0
10H-L04,5,G00120,05:54:51,05:55:01,Bundaran Senayan,0,0,,,11710.80053,0
10H-L04,6,G00122,05:56:24,05:56:34,Bundaran Senayan,0,0,,,12010.91843,0
10H-L04,7,G00166,06:02:43,06:02:53,Bundaran Senayan,0,0,,,13345.89181,0
10H-L04,8,G00400,06:06:26,06:06:36,Bundaran Senayan,0,0,,,14115.72402,0
10H-L04,9,G00398,06:12:25,06:12:35,Bundaran Senayan,0,0,,,15377.82952,0
10H-L04,10,G00437,06:18:01,06:18:11,Bundaran Senayan,0,0,,,16555.90656,0
10H-L04,11,G00434,06:20:34,06:20:44,Bundaran Senayan,0,0,,,17073.3335,0
10H-L04,12,G00723,06:27:09,06:27:19,Bundaran Senayan,0,0,,,18466.76967,0
10H-L04,13,G00080,06:35:12,06:35:22,Bundaran Senayan,0,0,,,20175.10105,0
10H-L04,14,G00014,06:44:27,06:44:37,Bundaran Senayan,0,0,,,22143.35237,0
10H-L04,15,G00694,06:47:43,06:47:53,Bundaran Senayan,0,0,,,22816.61367,0
10H-L04,16,G00695,06:50:22,06:50:32,Bundaran Senayan,0,0,,,23356.27002,0
10H-L04,17,G00015,06:53:38,06:53:48,Tanjung Priok,0,0,,,24031.07761,0
10H-L04,18,G00077,07:00:43,07:00:53,Tanjung Priok,0,0,,,25530.84061,0
10H-L04,19,G00725,07:08:26,07:08:36,Tanjung Priok,0,0,,,27167.27908,0
10H-L04,20,G00433,07:15:10,07:15:20,Tanjung Priok,0,0,,,28590.1867,0
10H-L04,21,G00436,07:18:06,07:18:16,Tanjung Priok,0,0,,,29192.70124,0
10H-L04,22,G00397,07:23:41,07:23:51,Tanjung Priok,0,0,,,30368.6826,0
10H-L04,23,G00399,07:29:42,07:29:52,Tanjung Priok,0,0,,,31637.41282,0
10H-L04,24,G00163,07:33:25,07:33:35,Tanjung Priok,0,0,,,32407.71878,0
10H-L04,25,G00121,07:39:53,07:40:03,Tanjung Priok,0,0,,,33772.61703,0
10H-L04,26,G00116,07:41:23,07:41:33,Tanjung Priok,0,0,,,34064.90884,0
10H-L04,27,G00233,07:46:44,07:46:54,Tanjung Priok,0,0,,,35187.91962,0
10H-L04,28,G00235,07:55:07,07:55:17,Tanjung Priok,0,0,,,36969.50132,0
10H-L04,29,G00237,08:00:28,08:00:38,Tanjung Priok,0,0,,,38093.552,0
10H-L04,30,G00239,08:02:16,08:02:26,Tanjung Priok,0,0,,,38448.40206,0
10H-L04,31,G00511,08:33:53,08:34:03,Tanjung Priok,0,0,,,45263.81814,0
10H-L05,0,G00511,05:00:00,05:00:10,Petamburan,0,0,,,0,0
10H-L05,1,G00240,05:31:45,05:31:55,Petamburan,0,0,,,6841.917746,0
10H-L05,2,G00238,05:33:33,05:33:43,Petamburan,0,0,,,7198.09735,0
10H-L05,3,G00236,05:38:55,05:39:05,Petamburan,0,0,,,8325.72433,0
10H-L05,4,G00234,05:47:17,05:47:27,Petamburan,0,0,,,10105.22387,0
10H-L05,5,G00120,05:54:52,05:55:02,Petamburan,0,0,,,11714.46063,0
10H-L05,6,G00122,05:56:25,05:56:35,Petamburan,0,0,,,12014.67234,0
10H-L05,7,G00166,06:02:44,06:02:54,Petamburan,0,0,,,13350.06295,0
10H-L05,8,G00400,06:06:27,06:06:37,Petamburan,0,0,,,14120.13576,0
10H-L05,9,G00398,06:12:26,06:12:36,Petamburan,0,0,,,15382.63571,0
10H-L05,10,G00437,06:18:02,06:18:12,Petamburan,0,0,,,16561.08095,0
10H-L05,11,G00434,06:20:35,06:20:45,Petamburan,0,0,,,17078.66962,0
10H-L05,12,G00723,06:27:11,06:27:21,Petamburan,0,0,,,18472.31242,0
10H-L05,13,G00725,06:32:13,06:32:23,Tanjung Priok,0,0,,,19527.05787,0
10H-L05,14,G00433,06:38:57,06:39:07,Tanjung Priok,0,0,,,20951.25524,0
10H-L05,15,G00436,06:41:53,06:42:03,Tanjung Priok,0,0,,,21553.9581,0
10H-L05,16,G00397,06:47:28,06:47:38,Tanjung Priok,0,0,,,22730.30698,0
10H-L05,17,G00399,06:53:29,06:53:39,Tanjung Priok,0,0,,,23999.43374,0
10H-L05,18,G00163,06:57:12,06:57:22,Tanjung Priok,0,0,,,24769.98044,0
10H-L05,19,G00121,07:03:40,07:03:50,Tanjung Priok,0,0,,,26135.30529,0
10H-L05,20,G00116,07:05:10,07:05:20,Tanjung Priok,0,0,,,26427.68845,0
10H-L05,21,G00233,07:10:31,07:10:41,Tanjung Priok,0,0,,,27551.05022,0
10H-L05,22,G00235,07:18:54,07:19:04,Tanjung Priok,0,0,,,29333.18873,0
10H-L05,23,G00237,07:24:15,07:24:25,Tanjung Priok,0,0,,,30457.59072,0
10H-L05,24,G00239,07:26:03,07:26:13,Tanjung Priok,0,0,,,30812.55169,0
10H-L05,25,G00511,07:57:41,07:57:51,Tanjung Priok,0,0,,,37630.09786,0
10H-R09,0,G00695,05:00:00,05:00:10,Tanjung Priok,0,0,,,0,0
10H-R09,1,G00015,05:03:18,05:03:28,Tanjung Priok,0,0,,,680.7900075,0
10H-R09,2,G00077,05:10:22,05:10:32,Tanjung Priok,0,0,,,2176.34309,0
10H-R09,3,G00725,05:18:05,05:18:15,Tanjung Priok,0,0,,,3813.604614,0
10H-R09,4,G00433,05:24:48,05:24:58,Tanjung Priok,0,0,,,5232.66435,0
10H-R09,5,G00436,05:27:46,05:27:56,Tanjung Priok,0,0,,,5841.428309,0
10H-R09,6,G00397,05:33:31,05:33:41,Tanjung Priok,0,0,,,7053.674613,0
10H-R09,7,G00399,05:39:32,05:39:42,Tanjung Priok,0,0,,,8323.911255,0
10H-R09,8,G00163,05:43:15,05:43:25,Tanjung Priok,0,0,,,9094.624468,0
10H-R09,9,G00121,05:49:43,05:49:53,Tanjung Priok,0,0,,,10459.88838,0
10H-R09,10,G00116,05:51:14,05:51:24,Tanjung Priok,0,0,,,10753.72289,0
10H-R09,11,G00233,05:56:35,05:56:45,Tanjung Priok,0,0,,,11877.67542,0
10H-R09,12,G00235,06:04:59,06:05:09,Tanjung Priok,0,0,,,13661.60292,0
10H-R09,13,G00237,06:10:21,06:10:31,Tanjung Priok,0,0,,,14788.04424,0
10H-R09,14,G00239,06:12:09,06:12:19,Tanjung Priok,0,0,,,15143.17528,0
10H-R09,15,G00511,06:43:41,06:43:51,Tanjung Priok,0,0,,,21938.94517,0
10-P21,0,G00511,05:00:00,05:00:10,Halim,0,0,,,0,0
10-P21,1,G00509,05:05:26,05:05:36,Halim,0,0,,,1143.52639,0
10-P21,2,G00503,05:08:11,05:08:21,Halim,0,0,,,1705.128361,0
10-P21,3,G00500,05:10:39,05:10:49,Halim,0,0,,,2204.51549,0
10-P21,4,G00497,05:15:45,05:15:55,Halim,0,0,,,3273.285992,0
10-P21,5,G00494,05:23:32,05:23:42,Halim,0,0,,,4925.479843,0
10-P21,6,G00489,05:34:41,05:34:51,Halim,0,0,,,7306.288095,0
10-P21,7,G00485,05:37:11,05:37:21,Halim,0,0,,,7811.94271,0
10-P21,8,G00479,05:41:52,05:42:02,Halim,0,0,,,8791.081147,0
10-P21,9,G00477,05:43:28,05:43:38,Halim,0,0,,,9102.873579,0
10-P21,10,G00473,05:49:01,05:49:11,Halim,0,0,,,10269.4142,0
10-P21,11,G00469,05:51:56,05:52:06,Halim,0,0,,,10867.23809,0
10-P21,12,G00465,05:54:34,05:54:44,Halim,0,0,,,11403.96563,0
10-P21,13,G00460,05:58:53,05:59:03,Halim,0,0,,,12303.11859,0
10-P21,14,G00459,06:04:12,06:04:22,Halim,0,0,,,13418.95735,0
10-P21,15,G00456,06:06:44,06:06:54,Halim,0,0,,,13932.53586,0
10-P21,16,G00455,06:12:53,06:13:03,Halim,0,0,,,15231.81646,0
10-P21,17,G00453,06:16:58,06:17:08,Halim,0,0,,,16081.68252,0
10-P21,18,G00452,06:17:59,06:18:09,Tanjung Priok,0,0,,,16266.74965,0
10-P21,19,G00454,06:22:03,06:22:13,Tanjung Priok,0,0,,,17112.11415,0
10-P21,20,G00457,06:28:14,06:28:24,Tanjung Priok,0,0,,,18416.02759,0
10-P21,21,G00458,06:30:49,06:30:59,Tanjung Priok,0,0,,,18940.077,0
10-P21,22,G00461,06:36:05,06:36:15,Tanjung Priok,0,0,,,20046.28962,0
10-P21,23,G00463,06:40:25,06:40:35,Tanjung Priok,0,0,,,20951.90759,0
10-P21,24,G00467,06:43:03,06:43:13,Tanjung Priok,0,0,,,21486.72068,0
10-P21,25,G00471,06:45:58,06:46:08,Tanjung Priok,0,0,,,22082.36441,0
10-P21,26,G00475,06:51:31,06:51:41,Tanjung Priok,0,0,,,23251.51738,0
10-P21,27,G00481,06:53:07,06:53:17,Tanjung Priok,0,0,,,23564.01466,0
10-P21,28,G00483,06:57:50,06:58:00,Tanjung Priok,0,0,,,24550.69586,0
10-P21,29,G00487,07:00:21,07:00:31,Tanjung Priok,0,0,,,25060.23204,0
10-P21,30,G00492,07:11:26,07:11:36,Tanjung Priok,0,0,,,27426.21109,0
10-P21,31,G00496,07:19:14,07:19:24,Tanjung Priok,0,0,,,29082.06457,0
10-P21,32,G00499,07:24:20,07:24:30,Tanjung Priok,0,0,,,30151.55542,0
10-P21,33,G00505,07:26:54,07:27:04,Tanjung Priok,0,0,,,30672.27687,0
10-P21,34,G00507,07:29:27,07:29:37,Tanjung Priok,0,0,,,31188.82306,0
10-P21,35,G00511,07:36:55,07:37:05,Tanjung Priok,0,0,,,32773.12826,0
10-R02,0,G00328,05:00:00,05:00:10,Tanjung Priok,0,0,,,0,0
10-R02,1,G00329,05:05:09,05:05:19,Tanjung Priok,0,0,,,1079.96857,0
10-R02,2,G00722,05:09:28,05:09:38,Tanjung Priok,0,0,,,1979.722198,0
10-R02,3,G00448,05:12:49,05:12:59,Tanjung Priok,0,0,,,2669.935179,0
10-R02,4,G00452,05:16:05,05:16:15,Tanjung Priok,0,0,,,3342.751384,0
10-R02,5,G00454,05:20:08,05:20:18,Tanjung Priok,0,0,,,4184.707326,0
10-R02,6,G00457,05:26:21,05:26:31,Tanjung Priok,0,0,,,5497.079255,0
10-R02,7,G00458,05:28:57,05:29:07,Tanjung Priok,0,0,,,6024.644499,0
10-R02,8,G00461,05:34:12,05:34:22,Tanjung Priok,0,0,,,7126.740277,0
10-R02,9,G00463,05:38:32,05:38:42,Tanjung Priok,0,0,,,8031.518284,0
10-R02,10,G00467,05:41:10,05:41:20,Tanjung Priok,0,0,,,8568.233632,0
10-R02,11,G00471,05:44:05,05:44:15,Tanjung Priok,0,0,,,9167.21651,0
10-R02,12,G00475,05:49:38,05:49:48,Tanjung Priok,0,0,,,10335.2554,0
10-R02,13,G00481,05:51:14,05:51:24,Tanjung Priok,0,0,,,10648.94359,0
10-R02,14,G00483,05:55:55,05:56:05,Tanjung Priok,0,0,,,11630.42037,0
10-R02,15,G00487,05:58:26,05:58:36,Tanjung Priok,0,0,,,12140.54254,0
10-R02,16,G00492,06:09:33,06:09:43,Tanjung Priok,0,0,,,14513.66288,0
10-R02,17,G00496,06:17:22,06:17:32,Tanjung Priok,0,0,,,16172.05118,0
10-R02,18,G00499,06:22:30,06:22:40,Tanjung Priok,0,0,,,17248.87533,0
10-R02,19,G00505,06:25:05,06:25:15,Tanjung Priok,0,0,,,17772.46889,0
10-R02,20,G00507,06:27:38,06:27:48,Tanjung Priok,0,0,,,18290.38414,0
10-R02,21,G00511,06:35:06,06:35:16,Tanjung Priok,0,0,,,19874.11611,0
11B-L01,0,B03291P,05:00:00,05:00:10,Penggilingan,0,0,,,0,0
11B-L01,1,B06655P,05:23:18,05:23:28,Penggilingan,0,0,,,5011.268016,0
11B-L01,2,B06653P,05:26:50,05:27:00,Penggilingan,0,0,,,5743.784312,0
11B-L01,3,B06652P,05:29:55,05:30:05,Rusun Rawa Bebek,0,0,,,6377.91131,0
11B-L01,4,B06664P,05:31:33,05:31:43,Rusun Rawa Bebek,0,0,,,6696.376278,0
11B-L01,5,B07455P,05:33:13,05:33:23,Rusun Rawa Bebek,0,0,,,7021.84343,0
11B-L01,6,B06654P,05:34:18,05:34:28,Rusun Rawa Bebek,0,0,,,7223.589698,0
11B-L01,7,B06666P,05:35:33,05:35:43,Rusun Rawa Bebek,0,0,,,7459.739633,0
11B-L01,8,B03291P,05:56:29,05:56:39,Rusun Rawa Bebek,0,0,,,11959.22767,0
11B-L02,0,B03291P,05:00:00,05:00:10,Penggilingan,0,0,,,0,0
11B-L02,1,B07582P,05:12:02,05:12:12,Penggilingan,0,0,,,2570.741536,0
11B-L02,2,B07583P,05:13:48,05:13:58,Penggilingan,0,0,,,2919.425273,0
11B-L02,3,B06944P,05:15:39,05:15:49,Penggilingan,0,0,,,3286.572664,0
